,image_name,brightness_std,brightness,green_pixel_mean,green_pixel_std,blue_pixel_mean,blue_pixel_std,red_pixel_mean,red_pixel_std
18,ecad1296acb16413e72f582b2c382863b0076ea1003655ade0beb4410021e586.jpg,60.03620556727399,91.31576633453369,100.87672805786133,63.04158264310769,75.41833209991455,58.86490028049342,78.59975051879883,63.04158264310769
19,6103ba7f2c0704e01cd71f45cebad84406183a9661a0b6085441baff6922a544.jpg,56.71728511995764,83.1561861038208,92.43239307403564,60.07597116865168,67.74045085906982,53.007895969081225,70.82437992095947,60.07597116865168
20,38bc163ed7b314fcf40d84de716c671f73a334d2d5091a02db34471150122660.jpg,58.40888475635461,71.61885166168213,78.3737154006958,61.4202798634382,63.119317054748535,55.40500433251737,61.594298362731934,61.4202798634382
21,352c29d280480580cfb63d2a54338004ca49a04329ffb9a09b20f60d8e8f5b57.jpg,62.03297681275542,96.70273399353027,107.50817108154297,65.24926067525504,81.6432933807373,58.220436875205365,81.23579597473145,65.24926067525504
22,1b8c438ee3e4198a3a93bbbe8d5e5b7b20c6909bf0c9920ca1da723b7127d738.jpg,46.577781284964466,93.18958759307861,102.15098571777344,49.9345842060793,78.38385391235352,45.676580632867044,81.24609661102295,49.9345842060793
23,6d0eafae1ad4022ac89bcb6e7ae49f225e40e24a6256c85d153449314756e9e8.jpg,58.81833372404576,90.61002731323242,100.08222198486328,62.044383368775705,75.35423183441162,55.496573174692124,77.83396244049072,62.044383368775705
24,1f1b7262d28c1cf262b367cff9db43ecc160a36ea9834dd70e6a59655bc0fe79.jpg,57.56609431256469,88.73737239837646,99.43531131744385,62.24913240388827,63.95849895477295,49.58049553301344,77.18489742279053,62.24913240388827
25,bacd773ca3950074b36218aa5f1c477101a17ee83bb96c99fdbad6516d30cbf8.jpg,62.68058103192437,80.16874885559082,88.9167308807373,66.59107401891357,67.69830417633057,57.65115513586795,67.74792671203613,66.59107401891357
26,34c59c7318611268ddea0f4d99424c234f503adb6c23a49d3b4165b4394f7d7d.jpg,63.11422686541642,77.11046886444092,88.40555381774902,67.38081144147735,52.00085735321045,52.82672868481957,64.50143337249756,67.38081144147735
27,018e3cfbc66cbda6610390418d07fccae6bb13337c1bb7d3c784e34cf4524e38.jpg,58.98905881349351,71.64584827423096,82.70744705200195,63.29768850019852,48.277774810791016,48.69524586447153,58.83560752868652,63.29768850019852
28,df6a40ce404a350ad85e5f57e02c885972c27475a226d31eba4a2512c9dfecae.jpg,52.99702818104283,100.8720121383667,111.00265789031982,55.459014584911046,87.17973518371582,51.921714670231516,86.20895862579346,55.459014584911046
29,dcdc5b40ba4901a52a03f6fcc0d7f882678534b696b677211f29cd567021b462.jpg,58.80668272518512,86.2012996673584,96.89198207855225,63.26844267182285,63.603708267211914,51.164295699998725,73.83098411560059,63.26844267182285
30,12421504268e0c36e905ea12119c44d3c3f19cbc2270abc14247feb1800b85fa.jpg,66.08362339052438,93.36749649047852,102.34036254882812,69.36134243786744,70.5657377243042,57.76932818678779,84.44467067718506,69.36134243786744
31,7828a5cda04f7e214cf77b357f12f1f1f48545b289b617321e5107be8fd8e027.jpg,54.737869524659885,72.56251239776611,81.74373149871826,59.021280146898775,60.749693870544434,50.7041789919143,59.040740966796875,59.021280146898775
32,dd9959059da6fb0cf08378093cdcc6c9cdd9250f44f9eee2ee2b45223213a68f.jpg,63.64368792858903,100.8678560256958,111.49831867218018,66.67916768751263,85.38740730285645,59.30211849289009,85.90467548370361,66.67916768751263
33,83406beff69e65e3ffd8ee7949f0aeeb9b3a11a9b1795885caa842a2961737d7.jpg,45.778250304085525,87.0325517654419,95.37842750549316,48.99435526761001,74.76196670532227,44.881160598427584,75.33407878875732,48.99435526761001
34,cdcfa9b8a708d98b224d156fe3bb209fa961ddcec6a2de6f578118a0db436213.jpg,53.125796094772554,79.26503276824951,89.22657299041748,56.81363672657748,62.97582721710205,48.24013632220199,65.92241287231445,56.81363672657748
35,b91d30474713ee21ee692713040dca67306f0b40528500bebe329484dec1612a.jpg,61.18063626492631,75.71884059906006,82.29012107849121,64.09290931858015,63.84855365753174,59.550238540025006,67.34703540802002,64.09290931858015
36,155b3c1181cdd76f8f1e4d3ead2d6144a71d1cf6e1c72414aaa493352e0f10d0.jpg,67.28381013169303,81.8101921081543,89.88089561462402,70.64423356286552,68.97589492797852,63.93218435614915,70.84161472320557,70.64423356286552
37,d1a7cfcfccda1f58321a14f659f76e5ea29541688ab73f42651973ab557f3e96.jpg,44.02147130787146,81.22445297241211,90.09028434753418,47.32630770107119,68.79997634887695,43.08643464357957,68.55444717407227,47.32630770107119
38,11e92ebd7005f8210cac382f00f8119420e14804b101d3771bda508a17d4f86e.jpg,60.110706343716096,83.9806661605835,93.73464870452881,63.9841375168354,71.42039394378662,56.22354991872796,69.61803150177002,63.9841375168354
39,947021ea79ea45bb784664f67c3f887b51b660dabedb4aeb568fff09079301ea.jpg,60.923038963859014,71.25470638275146,79.3182897567749,64.90854030217992,58.648457527160645,56.80717563976901,60.2145881652832,64.90854030217992
40,2a9ebcb31b607bedab71c16593b4567c1b8f064a1c43963298137d52b878d6c8.jpg,60.908953867881294,76.33208179473877,83.03664970397949,63.53888732332071,68.12360763549805,58.1211097068999,66.28938007354736,63.53888732332071
41,8718c24a3b0658483b0918a424f83ef8331a5fb93252a74e09307c8f2748a05c.jpg,59.36905844000389,73.99393844604492,82.00287914276123,62.59457138145651,60.55593013763428,56.36089534091336,63.3936710357666,62.59457138145651
42,321192b355042476a45bd4d343d8ea5276d158adae5cb9a381246e20537c775f.jpg,60.841738386744154,88.9893569946289,99.41758728027344,65.26950362160395,66.44875526428223,53.008544974524426,77.11018657684326,65.26950362160395
43,49cf69d30c47cf090afc69a969205dc543adfee0bfbeb2ae417a9fb665e499dc.jpg,54.22232059151627,77.08469486236572,84.9088363647461,57.72212014831772,63.51535511016846,53.78860693527583,66.88963031768799,57.72212014831772
44,03c5ba8a7a42a4d91d8bd3750a53941368bd15bd27e523f04aaf98a4c75def0a.jpg,66.07727773375643,89.8346004486084,101.74851608276367,70.0252744392907,62.77858352661133,55.83310211821813,76.75959205627441,70.0252744392907
45,91d91b061ef33fd15f536ca4b8c1616c164e25d10aa92c481ecb3e54b06ead1e.jpg,57.92361306510524,82.58733749389648,91.10866451263428,61.49093652199875,67.47711944580078,55.35102413930378,71.62232398986816,61.49093652199875
46,ecfbd7c799c46d83ec798950feec64804658c37ca456e4c250585233b234720f.jpg,67.11977766396292,88.42057609558105,95.27084732055664,69.37047357503384,79.22619724273682,64.2675757982777,78.47574710845947,69.37047357503384
47,487d731ab90b1239121abf1ddc9208dbd4d3a141288518d67a7adb34b6d9aa64.jpg,60.87663290483203,79.97520160675049,87.38015174865723,63.696849227892315,65.0857982635498,55.32430799987845,71.11517810821533,63.696849227892315
48,fb84cbe1b0020faa731ff758bb06122762d50b720df9f7adc61df2e618a0078c.jpg,66.48062967979104,87.09319496154785,98.61892032623291,70.3900785062423,60.76296138763428,55.11422877137967,74.49673175811768,70.3900785062423
49,2c3711fe5fa2491954a634f0b3ce5d55e82b9a36c5eafaccafde30badda33dae.jpg,57.56268747124175,84.46144199371338,93.31017112731934,62.0327696073635,62.03454303741455,50.96544325248769,75.63978004455566,62.0327696073635
50,4d16fd20913d35f373ab5c36357d4a84edd62c3f3e1e0fbf1ab12cfb36706740.jpg,66.15408914047994,82.62268257141113,90.715087890625,68.80210919929574,70.00975036621094,62.25863940110516,71.5463399887085,68.80210919929574
51,894af78871afa055526990b5e6ab9c714f095ac84a736346f23cd0940ca1a5d0.jpg,62.45126993206367,98.35343265533447,109.16176891326904,66.01741265308343,72.58380508422852,53.07393237808184,86.95992469787598,66.01741265308343
52,f4408c7ce8fe0478315f833c6e7c104eb46a970e6ddb571be3d2c18aa017bf65.jpg,62.91634374867121,97.76499557495117,106.32695007324219,65.00713792674391,79.28670501708984,57.80340015694051,88.0034990310669,65.00713792674391
53,8ec0b3b9ce7d6897048239623a26fb35cbe5777b2e96456b0f4bcc71dd2d5c76.jpg,53.28200379727234,71.8770580291748,80.13472843170166,57.392429384802846,54.387919425964355,46.51573648826292,62.33386993408203,57.392429384802846
54,d8b89d6a9b7abc23c9a411acb3fc95efc72c352a4fa2fc223d137821bed9d102.jpg,59.38267719678838,83.3294620513916,90.92573928833008,62.6165124274815,66.65587329864502,53.093822919616635,74.7777738571167,62.6165124274815
55,9096fc054e28c40a8657301cb9d647366b383948265ad52dfc6536c653e16d65.jpg,60.606944862237754,91.98709964752197,100.36414909362793,63.151643807153896,74.08539295196533,55.2914732440891,82.36867618560791,63.151643807153896
56,af0cfcc6993ab3cf4851390df21cde322c5f296c86f6e08dd0b9586455a51489.jpg,58.51092487176405,86.70572471618652,97.04831027984619,63.044885568506245,61.79570770263672,50.224902659248556,75.89896869659424,63.044885568506245
57,ced993b1d32dc87fcff8c69de667d1a09e6f7444da91648de1b1a3af7f7eeec5.jpg,67.03024603443839,90.43138217926025,102.4930067062378,70.55579924021315,62.66776657104492,55.312245989509385,77.34259986877441,70.55579924021315
58,044db777c6021cf166168248c86070a98609c2ce623b49de13d79831f2190b48.jpg,59.9781942042384,84.88222599029541,94.03022384643555,64.1338745441592,63.06623935699463,50.64861195511284,75.24108695983887,64.1338745441592
59,fa807551c75e627cee28d5287a0d280e765078cc77294357464405a74d55fb92.jpg,65.22013556548363,86.1174726486206,94.9409122467041,68.21129809679815,73.86235332489014,60.96494522652322,73.46855354309082,68.21129809679815
60,9f7e3002998c0f18d64f27a4f536958a45478693a0a1fc9d70a08b7b1f993932.jpg,53.60836404131618,94.63325691223145,104.8744478225708,56.406225737508144,80.03305149078369,51.28663404780537,80.09562110900879,56.406225737508144
61,e1e8b538f3aee8a5e78c067c4561f30015ac6a25854e4fbdc0386a10a727613a.jpg,53.326331308254154,81.55964279174805,90.44686794281006,57.0039031035395,66.85714149475098,52.027064012021974,69.71595191955566,57.0039031035395
62,cdadbd6956e34e27ba215da4e7752f21ee937466d1a8367be221fbefa62e7cf7.jpg,60.43133971714886,81.1177568435669,87.78021621704102,63.465752299371374,65.20352172851562,55.291878435634054,74.10537433624268,63.465752299371374
63,85910c268f249c07de3ac217e2e9b77216764eebf2ae42e49663f5a32c5d1d3e.jpg,68.08212405733317,89.33541774749756,98.4805965423584,70.98488812886742,76.84481620788574,65.31719225355978,76.1312484741211,70.98488812886742
64,dfe58d49d025cd05477e83f75514ae2a1429e91f8610a68111a3764ad71ce950.jpg,61.24418055743332,101.22801876068115,111.83674812316895,63.87310918272999,86.51987075805664,57.94889329385782,86.00940132141113,63.87310918272999
65,a301343e9d81a0b9ac71325fd8a08da5b602c74a1e4c8b33918d823f93b16d6b.jpg,57.26754576565419,79.94524002075195,87.8975305557251,60.351301173881865,65.91601371765137,56.88524209886333,69.67008018493652,60.351301173881865
66,7d6599e960122028849a02c0dd83493d5e13ca83f07bbf18ddc5e04f60dae39f.jpg,64.53295192187647,113.44577884674072,121.51343441009521,68.9942269518924,63.791924476623535,56.000536749669465,116.53247261047363,68.9942269518924
67,2ec32dacaf5e2f816b124f235a2eb20dd9a31f6e5d32332b224a0ea3bb881347.jpg,59.2566534075655,147.8766393661499,157.69959831237793,60.02911858710832,84.74104499816895,69.89017259684633,152.65174674987793,60.02911858710832
68,3b763f2c7072092e4de21f7af191cde6e962e987222b50d4adc6c56374309a3b.jpg,55.702240661865034,111.38107681274414,106.7734432220459,57.42040700450274,75.20467853546143,54.487628203502084,134.20777225494385,57.42040700450274
69,4b0882a712e15cf6ba602fc088cb5685c1382932ffc1c22ca7242bb999e2f5be.jpg,70.80733213186025,106.25196838378906,114.61470413208008,74.45330829639138,57.26357936859131,63.47996562499653,108.50918006896973,74.45330829639138
70,f843171289be4209035e4fb137d1ff4f5f93a507108e551feb8ce0f8d8fbca39.jpg,71.75399638203989,83.3075180053711,96.1475305557251,75.16105344314265,46.08647060394287,56.99844664936528,72.28690242767334,75.16105344314265
71,69d17da032f12fb583643b19cc52d880c9e5f3d2153e09fcef3b7c6d8bf08f2a.jpg,64.67596142381757,94.76143455505371,105.92615985870361,66.61292908827487,56.44863414764404,60.134109055948,87.44421482086182,66.61292908827487
72,ef91a67680f1f66da859363cc837a32048ebe83a4842117846f2a2553a60c091.jpg,72.77470462683799,94.09829998016357,104.31921100616455,74.90959655676531,65.14470767974854,64.6717896885356,85.06469058990479,74.90959655676531
73,6a916aeba7553858c3a0c95f3d248ff17abdf7dbc323605610b37466208972e5.jpg,62.47248201447187,107.20859241485596,116.52723789215088,65.7253500276399,46.06078243255615,54.088342997196214,112.22355365753174,65.7253500276399
74,45716cd23d6a39647401d2b8dae11e314c0d22634fc8ae669338cd6254572282.jpg,74.4405971838955,100.87012958526611,111.25053977966309,76.22202242195887,72.47631359100342,67.4290073318529,91.30875205993652,76.22202242195887
75,b23fce240a5a44fd461a64f461bedf96dd29fa112ed567ba4ed44baec484b040.jpg,65.93884444430692,107.3501205444336,119.66131401062012,67.52117271194133,61.277353286743164,63.287109875690874,100.74186038970947,67.52117271194133
76,f6f1acee32460bdf8bf120975640bed53156158e445c6b0829d54674d79371c9.jpg,67.8433799321112,84.548264503479,95.02790260314941,71.80593535047394,43.48022174835205,54.804135751754934,79.61742210388184,71.80593535047394
77,ccd71bc4ff4d89e40df253a36ef8db8239c3db2056abf17774a99b0a949fd400.jpg,77.79188600646337,100.1615629196167,109.70494365692139,80.09731939245762,75.37273979187012,72.38996081735795,90.86655044555664,80.09731939245762
78,cba25bc8e992bc1446887e96206d70a468df16188e3e98fc51a5837489aa2876.jpg,69.48154289157252,112.46174621582031,125.8590784072876,71.63257204304126,57.02468204498291,59.13323664164176,107.29426193237305,71.63257204304126
79,e4b09e7b8c5037fcd922cefd0466ec5b941efff28e55b1e3b64e335cef1d6573.jpg,67.82669474295169,111.84851932525635,124.37781047821045,69.75066126894522,61.43369960784912,62.04645636543234,106.4677505493164,69.75066126894522
80,18db349c157c41da69b62fdf5733a510424b71d785964d38519549dbc65f0253.jpg,75.96680190319526,89.53219604492188,101.04271221160889,78.94660269020211,58.77365207672119,64.03944362350475,78.65785312652588,78.94660269020211
81,af12812ab69a2409d1c1c054c148063ef87807eaea31e4aa145694dc45f5083a.jpg,66.6722996882991,115.8033094406128,130.3735475540161,68.58553554583848,58.793883323669434,58.095496757958635,108.92893505096436,68.58553554583848
82,64b2ffc4100a88c342a1d19510b5dba941ad84b1525870b0977d9c5a395bd4c0.jpg,71.6426589336975,137.36249923706055,151.79406070709229,72.15903845084071,89.80248641967773,70.47891070991318,127.15726661682129,72.15903845084071
83,a2245c727f10b97153d155b54d703bc861b2ce2684935d9a37e86aae458bc255.jpg,75.9977713368679,102.61336135864258,112.81719207763672,77.70848876503588,75.67499923706055,68.8442351878865,92.84290981292725,77.70848876503588
84,90941aa3963de889d30b3ece8969c8332c476f587df36939c60f672511413821.jpg,67.25661432896472,117.06435203552246,130.4358949661255,69.19382711096452,60.57437038421631,62.638636099069195,112.34178924560547,69.19382711096452
85,ef2b2ae93f6db8efa034157f36ddd0f8828b283e60fee67cf21a75d78bb35f30.jpg,66.19836088510053,107.18654251098633,120.89168930053711,68.01641195311947,58.098999977111816,61.82891370053939,98.99307918548584,68.01641195311947
86,81fb0ff3f59ce530821b230e041a52ddd48a87929c4e0d951cfb03fa065e696c.jpg,69.21777953668104,86.61052703857422,99.13906764984131,73.19818619514692,41.46073341369629,52.40266060624317,79.22779083251953,73.19818619514692
87,dab66e9288960e2b6ca17dc71251b7693597606095840f16c9cfef7dad64177f.jpg,66.32715113639692,113.42876052856445,126.72658157348633,68.25843344579584,54.70041370391846,60.20325507983255,109.70656490325928,68.25843344579584
88,12bdf3d58bbd7b465d38740d6bd18c918232fdba157463906eca4b67c42c8d26.jpg,64.76755033050233,89.80197620391846,100.0661506652832,66.71810656574704,52.82169723510742,59.4915183762098,83.74549865722656,66.71810656574704
89,807803a7ff76b41e9f2826824d9a0640fa7f1c7b76e6eb895a02af56e1e6ee9d.jpg,70.47937880798612,106.61219501495361,118.82705211639404,72.657697641528,63.708943367004395,63.3685403422578,98.98455142974854,72.657697641528
90,3401b6e77d3e9f4ae56f83b686c3ddf05d39d64191348ffcd909e9a00eacbc39.jpg,62.37213757573094,102.89446926116943,117.03640460968018,64.45319940608002,51.84389400482178,58.11863445714563,94.59599781036377,64.45319940608002
91,6ad81c2f7f3835449c856744d100a6df8857e435313323c6bd1efb5911262392.jpg,69.85850310231747,90.56582355499268,102.65623188018799,73.79965648582268,44.38492774963379,54.87240374731682,84.43225765228271,73.79965648582268
92,b1da9197f1a8a584212982b21f6388147f75ac0783265c814d38538c18a6e51e.jpg,68.74671997338815,104.57746505737305,118.01939964294434,70.72746745263892,58.49472236633301,61.42646823065742,95.7564172744751,70.72746745263892
93,f878eb6691cb47f5be610a08b6273b90def67542de12a6c4f05a57d2defe149f.jpg,65.73391684616753,99.53456211090088,113.68452644348145,68.9560445290866,44.85639572143555,53.92462823310537,92.60074710845947,68.9560445290866
94,0313c4f89213fcffe14387a5ee0138b1060e310c27063182f5e2a9effe91b3f1.jpg,65.24717837841469,103.25004196166992,112.41734218597412,67.91236194643093,56.592122077941895,60.5624972543914,103.0404224395752,67.91236194643093
95,fb9dac2bd8bb8a91479312664cb07e0f23700a253638d0974d1722ec96895e0a.jpg,70.9862028466247,107.6209363937378,118.82053852081299,73.75323132770109,58.60993480682373,63.31590908972173,104.3218002319336,73.75323132770109
96,d9b03186a6a9eb62aa92bc6cefd4a7ba65bdd49169d8c577fb313f9377b1b7a5.jpg,70.47554839786751,99.31975269317627,113.28455829620361,73.56043936184791,52.51058483123779,57.94951336797824,89.75285148620605,73.56043936184791
97,b41018989c9fe492cc176507fab0d8b8bd07d9d826fd798af1ab7000d951537c.jpg,62.209943486191264,111.75334930419922,117.6402816772461,64.59908156499705,57.00653266906738,60.82898111082389,121.06214904785156,64.59908156499705
98,408f2ab0ba37a5fb59b4797fa71f1e7ed71e640226b77c45163e39e35548392a.jpg,66.75822800616893,88.13101387023926,99.28048706054688,69.98771485692153,42.66439342498779,54.94940103534012,83.5755968093872,69.98771485692153
99,b85ec7c36bd09138bd39f51d214c31eb8866a805be38f5a5d64ea604e879e4dd.jpg,64.73713332345669,94.27345848083496,106.23746967315674,67.32053408667606,50.64441680908203,56.89722216982077,87.41331768035889,67.32053408667606
100,5fb809210efaf1b0aa5babad0e73aa3f6b95b810497345aa2ce5c5ac90433163.jpg,56.29886853339022,114.19714736938477,114.54984092712402,58.389926833452,75.12303352355957,53.476170566770485,128.389967918396,58.389926833452
101,c96438482008eff5f1925b2de995bb97e7480f2e6724e4a0cb75ee66de2184c0.jpg,57.63949433135562,120.42278861999512,124.86367893218994,58.817210016813874,81.75318622589111,58.55622308086799,126.43656253814697,58.817210016813874
102,70530ebdaefcb1c4d4d9074ca62ec7b70cfcd3a70f064a1a6cee21756749cabe.jpg,70.16907492848863,82.50642967224121,95.80346012115479,73.94568686533127,44.01039218902588,55.425618751078986,71.07617473602295,73.94568686533127
103,446a2923ee19ddd52452057974d578fa69ea5cd693f2c891fb41ecacf9acd1c7.jpg,61.745781702218885,115.81536960601807,125.03485679626465,64.26909384894049,54.332664489746094,59.267979212955176,121.15035915374756,64.26909384894049
104,8ca69696a5a724a43adc249b63979e1a88b861a995b7430da4053ea77500ada6.jpg,66.78410728790591,108.3519515991211,116.30329895019531,68.75993667390658,62.6361665725708,65.46956260741743,110.16792106628418,68.75993667390658
105,4e39029fe7e2a18c27486267aae558e489b57bb1098e32bcc934e2a0eedb4968.jpg,62.344094483796496,113.92119693756104,121.85891246795654,64.81645549868655,54.81894779205322,59.58509472378318,120.86675930023193,64.81645549868655
106,178be26726f50265b4590bd9f7a31ad71cf693e04b72af21e08bf9e92f18aec7.jpg,63.857604177851705,105.50603580474854,113.58664798736572,67.44499464291796,45.69126224517822,54.78780239006052,112.44218826293945,67.44499464291796
107,3acbe47bee9be6dfc34963d4c46a333a8f58b9f4cbcd77fb82b96b67635bcb59.jpg,72.2592337184033,88.69677352905273,99.98032855987549,75.61133426264712,53.97707748413086,60.70969701539615,79.77570343017578,75.61133426264712
108,985b2f285d8129314d7c902162e0e37d79b810f3e81649437611e059321aa224.jpg,55.525645775918335,123.18257236480713,127.07433319091797,57.26505729673898,74.81919288635254,53.32492096738443,133.97096920013428,57.26505729673898
109,987b472678cd212849d131c51508e4989f8aeedad44af5241e58945242434373.jpg,59.441368242785074,115.34463787078857,121.61454582214355,63.0057157459303,51.17330265045166,53.92473369234693,127.49484729766846,63.0057157459303
110,2e9339939faf47c430f8c247dbb79a2cd2ff3fc8bbb66a0577844e2f92e10ff8.jpg,54.754774348865915,122.41293907165527,124.09564304351807,56.70086035584343,74.26856517791748,50.71629907738825,137.4556007385254,56.70086035584343
111,1452e76eb2d4d7d69a9334f3d0c1b7f54e047621c089b3a6c7756ff83a10902d.jpg,66.74190357407196,102.80933856964111,117.52280807495117,69.61346669115522,46.377885818481445,56.79769167111202,95.4382381439209,69.61346669115522
112,d380ae380911b58bb742ecadb1b6a6f1f30df7b03aa540f075a8a4fb1fab2f7b.jpg,64.78173747739459,122.68970203399658,131.22760581970215,67.12117204559463,65.34934711456299,64.54250352629089,127.78540134429932,67.12117204559463
113,5ca9dbbc1842f09ff4f9f7acdd1a380e8764fe9db3ca88eea239ce75e611eec3.jpg,57.40415586244959,120.5593204498291,120.68478775024414,59.33050589225026,79.56161785125732,57.44931752842018,135.92621517181396,59.33050589225026
114,ee85e6651f1357643675ff80d61ce0eb395f0139bfada805222702dcad4e0a6e.jpg,66.96709097734878,100.77657985687256,109.02200222015381,69.19705195863584,59.11930465698242,65.53113116752391,100.46935749053955,69.19705195863584
115,9408995bdbaad6153803d88bc705271cdf07445d28c7324cb68acc14cc93b88b.jpg,70.48852800736078,94.84218883514404,107.10629177093506,73.81073679582917,50.55582332611084,57.615024426273216,87.64899349212646,73.81073679582917
116,431026f5d591fd4114fbd7abbb72becb7cd3d58f0490caa399e1a6176f94ff76.jpg,74.68981224413488,93.39329433441162,106.83820056915283,77.4997626779082,53.86766052246094,61.51561910511814,82.07025814056396,77.4997626779082
117,00758c1521d734827989764b85e0f2458aeaa5dc031e2b1fc16bb40e90825b31.jpg,71.72988762421578,96.63774108886719,108.59452819824219,75.20352567999129,52.266860008239746,58.35910696298042,90.07489109039307,75.20352567999129
118,1a0d0c8da23bc94673c2f2a746326fc9bc26c5ea49e6a76fda7ac500c2920a04.jpg,71.94746944234574,96.02449417114258,109.06722259521484,75.39142128393189,53.35908508300781,58.40555738575721,86.683837890625,75.39142128393189
119,72c4625de1e420e1bd76429b585e973e426ca06d5c24e53589e4ba264e68ba9c.jpg,65.8974823992018,106.83857727050781,113.79503536224365,69.67940149023852,50.28097152709961,58.459359782879034,114.74005699157715,69.67940149023852
120,373d0f80d4134a48f490510eb5d8f2847f7ce74d4ab4cf3530408392a6311124.jpg,71.07648835550471,88.01760768890381,99.6565809249878,74.07590830956167,51.41316795349121,59.20772056385949,79.12049102783203,74.07590830956167
121,7c07ebed3ff03c1243647cc6f54b420233ae36ca1590257fe9d4ca307182c9e0.jpg,64.62998926372615,111.05972003936768,122.80912685394287,66.6497032551993,60.4348669052124,62.62901626473525,107.29507827758789,66.6497032551993
122,3aedcd708bb89348019bd6d5093bdacf728f9b288acf4b272a983aa5aace4d1c.jpg,54.95585577466434,114.03243160247803,112.93434810638428,56.6815097883055,71.99885272979736,50.53022408957795,132.20323181152344,56.6815097883055
